"idp","mqd","biomass","zp","reserutile","troph_r","species","ownership"
1231007,0.279980484399346,167.017696092858,584,44.1000022888184,1.70809,"Sapin pectiné","Autres forêts publiques RF"
1212191,0.247403216372049,101.268344792797,785,40,1.67386,"Épicéa commun","Forêts privées et autres - Hors PSG"
1203453,0.487870565590355,263.916114930218,677,116.800003051758,1.86032,"Sapin pectiné","Autres forêts publiques RF"
1206670,0.224778658861371,191.773265710394,600,49,2.22974,"Sapin pectiné","Autres forêts publiques RF"
1216805,0.180401198053058,111.69297595681,411,42,1.70419,"Sapin pectiné","Forêts domaniales RF"
1213941,0.160391801452968,223.643930865546,374,52.2000007629395,5.7413,"Saule","Forêts privées et autres - Hors PSG"
1209141,0.0921522882666679,7.20965630795171,755,29,1.2006,"Épicéa commun","Autres forêts publiques RF"
1215313,0.236248309511732,206.011039248954,766,89.2000045776367,1.9445,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1208733,0.274732334763552,244.028079287552,426,24.5,2.5644,"Épicéa commun","Forêts privées et autres - Hors PSG"
1225433,0.13573463334083,99.0258413944824,654,45.5999984741211,1.03457,"Sapin pectiné","Forêts domaniales RF"
1215389,0.189691461495611,277.953020979426,430,98,6.49943,"Bouleau","Forêts privées et autres - Hors PSG"
1206552,0.195508775289952,237.16539857493,394,58,5.75907,"Charme","Forêts privées et autres - Hors PSG"
1207302,0.299733838673958,253.242989926454,478,50.3999977111816,1.20108,"Pin sylvestre","Forêts privées et autres - Hors PSG"
1208849,0.317646195582304,294.86355688939,577,42,1.61857,"Sapin pectiné","Forêts domaniales RF"
1211942,0.254789000173128,368.077648841498,629,113.400001525879,2.01519,"Hêtre","Forêts privées et autres - Hors PSG"
1222733,0.218934766515902,297.747595070324,549,9,3.71224,"Hêtre","Forêts privées et autres - Hors PSG"
1221078,0.334906292477957,371.850342058434,770,29,1.50573,"Sapin pectiné","Autres forêts publiques RF"
1212232,0.379539460943343,700.918035024609,733,117.450004577637,4.0593,"Épicéa commun","Forêts privées et autres - Hors PSG"
1211330,0.280520964703898,292.674324846179,628,81.2000045776367,5.01633,"Grand érable","Autres forêts publiques RF"
1214517,0.276597106272749,482.034296082672,426,81,3.64842,"Épicéa commun","Forêts domaniales RF"
1224948,0.458356267466988,451.089959741846,469,91.3499984741211,6.40076,"Hêtre","Forêts privées et autres - Hors PSG"
1202098,0.234202464043424,214.249345470983,454,104.400001525879,1.45624,"Sapin pectiné","Forêts domaniales RF"
1227250,0.117570653549448,29.2804868442768,683,48,2.30731,"Épicéa commun","Forêts privées et autres - Hors PSG"
1212832,0.460734049128034,84.7611737264246,771,84.6000061035156,3.06831,"Hêtre","Autres forêts publiques RF"
1217956,0.151118547300882,88.1760921918574,820,33.6000022888184,1.34038,"Épicéa commun","Forêts domaniales RF"
1222197,0.191535317860845,282.559383124022,539,50.75,3.76607,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1208850,0.119062208832857,42.9053571228756,672,70,2.35554,"Épicéa commun","Autres forêts publiques RF"
1223176,0.57245571436503,414.813857893205,712,6.29999971389771,2.40612,"Sapin pectiné","Forêts domaniales RF"
1204560,0.107032539475273,28.0837789912932,461,61.6000022888184,4.66623,"Bouleau","Forêts privées et autres - Hors PSG"
1214348,0.40904821229588,386.883524713701,877,82.8000030517578,2.43845,"Sapin pectiné","Forêts domaniales RF"
1202985,0.372332706866469,443.371925872998,769,58,2.3785,"Sapin pectiné","Autres forêts publiques RF"
1210451,0.136648272146544,120.275772482168,759,40.2500038146973,4.32664,"Grand aulne","Forêts privées et autres - Hors PSG"
1210636,0.190839110016725,242.071920285179,913,19.6000003814697,1.16594,"Sapin pectiné","Forêts domaniales RF"
1229683,0.367556008529688,245.647264599827,790,70,1.46596,"Sapin pectiné","Autres forêts publiques RF"
1220588,0.286180331987056,283.729942214742,369,138.000015258789,5.86532,"Épicéa commun","Forêts privées et autres - Hors PSG"
1217321,0.179509061931951,185.386660592972,620,69.6000061035156,2.25341,"Bouleau","Forêts privées et autres - Hors PSG"
1200890,0.323206884149322,291.428466158887,1077,108.800003051758,1.87471,"Épicéa commun","Forêts domaniales RF"
1208894,0.161612391981204,110.210120384126,528,71.0500030517578,3.42456,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1219067,0.104314757535754,47.0581316771186,473,81.2000045776367,6.57395,"Chêne pédonculé","Forêts privées et autres - Hors PSG"
1200597,0.403480120302931,257.684379784133,940,79.4500045776367,2.16831,"Épicéa commun","Forêts domaniales RF"
1207279,0.23445899811593,180.145306154779,1127,26.1000022888184,1.26102,"Hêtre","Autres forêts publiques RF"
1230682,0.277211370728364,316.135430129053,768,98,2.26758,"Sapin pectiné","Forêts domaniales RF"
1200425,0.369966694954072,181.726351009116,999,90,1.93601,"Épicéa commun","Autres forêts publiques RF"
1210386,0.291314261523483,284.406368767982,625,81.2000045776367,2.9417,"Sapin pectiné","Autres forêts publiques RF"
1221604,0.447718248046609,477.101368196212,878,73.5,2.21379,"Sapin pectiné","Autres forêts publiques RF"
1208104,0.23022376974387,217.841643575756,786,122.850006103516,2.10536,"Sapin pectiné","Autres forêts publiques RF"
1213815,0.216779600565959,137.627924903497,1088,81.2000045776367,2.34403,"Sapin pectiné","Forêts domaniales RF"
1221269,0.385645107855381,220.551001436563,1114,56,2.68319,"Hêtre","Forêts domaniales RF"
1203522,0.419840195756357,326.138310944402,562,111.600006103516,5.9922,"Hêtre","Autres forêts publiques RF"
1210631,0.332572474434059,64.3495409109962,600,91.3499984741211,4.52537,"Hêtre","Forêts privées et autres - Hors PSG"
1341294,0.234156211693624,363.531671675401,341,35,3.62146,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1307133,0.280788766006442,184.78466190849,381,60,2.15443,"Hêtre","Autres forêts publiques RF"
1330975,0.483652699400858,108.752614249851,353,34.2999992370605,0.830397,"Sapin pectiné","Autres forêts publiques RF"
1318306,0.167341790852673,271.654428640947,336,62.9999961853027,1.42352,"Épicéa commun","Forêts privées et autres - Hors PSG"
1337217,0.164566997868859,167.862853350511,415,37.7999992370605,1.42874,"Sapin pectiné","Forêts domaniales RF"
1348449,0.158517723569676,218.766047598959,407,90,1.97938,"Hêtre","Autres forêts publiques RF"
1313311,0.201236688040757,300.027882402589,417,104,1.5863,"Sapin pectiné","Forêts domaniales RF"
1349934,0.11630772222797,102.125375958052,384,117.450004577637,1.7885,"Hêtre","Autres forêts publiques RF"
1346167,0.309415459870561,244.851894280502,496,49,1.1527,"Sapin pectiné","Forêts privées et autres - En PSG"
1302966,0.371625333018727,327.439391714228,501,37.7999992370605,1.04329,"Sapin pectiné","Forêts domaniales RF"
1317210,0.248673512283378,86.6208970188261,344,50.3999977111816,5.26161,"Hêtre","Forêts domaniales RF"
1343583,0.396352978819593,441.297630270308,326,49,2.47868,"Épicéa commun","Forêts privées et autres - En PSG"
1335906,0.397800843383446,192.637276429855,321,37.7999992370605,3.45172,"Épicéa commun","Forêts privées et autres - Hors PSG"
1325900,0.156277134814201,36.4924399843896,561,33.5999984741211,1.43892,"Pin sylvestre","Forêts domaniales RF"
1344900,0.332866214423948,410.792028128876,355,19.6000003814697,2.57675,"Hêtre","Autres forêts publiques RF"
1329778,0.246569394826224,255.115248796223,345,62.9999961853027,2.2707,"Chêne rouvre","Forêts domaniales RF"
1325740,0.241978789353779,394.761534417906,370,28,2.68008,"Hêtre","Forêts domaniales RF"
1327760,0.426212003515657,91.0290271312173,282,56.6999969482422,4.67965,"Charme","Forêts domaniales RF"
1336335,0.300142588207325,191.098438387297,289,130.5,4.19928,"Épicéa commun","Forêts privées et autres - Hors PSG"
1332782,0.219355995191343,240.684271029249,470,37.7999992370605,2.47104,"Sapin pectiné","Autres forêts publiques RF"
1313199,0.170774587200198,111.230998012092,496,56.6999969482422,1.03215,"Épicéa commun","Forêts privées et autres - En PSG"
1337670,0.644421728374502,413.651291700778,322,31.5,2.53762,"Hêtre","Forêts domaniales RF"
1315073,0.206125997845281,352.630209276217,414,62.9999961853027,1.44341,"Sapin pectiné","Forêts domaniales RF"
1354468,0.19626835339835,240.258453681876,765,25.1999988555908,1.31389,"Épicéa commun","Forêts domaniales RF"
1315741,0.320039778668088,243.359308934256,340,50.3999977111816,1.46614,"Chêne rouvre","Forêts domaniales RF"
1327350,0.422733407294039,232.074674459387,258,50.3999977111816,0.717938,"Chêne rouvre","Forêts domaniales RF"
1308077,0.277424870157542,238.544733757363,687,37.7999992370605,1.18581,"Sapin pectiné","Forêts domaniales RF"
1319544,0.203294390481974,198.51405768772,842,33.5999984741211,1.94916,"Sapin pectiné","Forêts domaniales RF"
1311166,0.297605895234072,116.187362246944,440,42,1.9382,"Mélèze d'Europe","Forêts domaniales RF"
1347604,0.467190686467073,188.492887990445,249,31.5,2.20651,"Pin sylvestre","Forêts privées et autres - En PSG"
1348204,0.139197877649075,161.42181079906,351,33.5999984741211,2.23281,"Pin sylvestre","Forêts domaniales RF"
1348665,0.216780898555961,237.802226844667,277,62.9999961853027,2.45808,"Épicéa commun","Forêts domaniales RF"
1305251,0.124337640038332,20.4587841120369,293,117.450004577637,5.47327,"Bouleau","Forêts privées et autres - Hors PSG"
1328241,0.104016278802509,26.9183027918884,607,92.8000030517578,2.18112,"Hêtre","Forêts domaniales RF"
1350909,0.16880462548387,63.9306622175331,295,62.9999961853027,1.70203,"Hêtre","Forêts domaniales RF"
1344407,0.314627582231231,186.012938890019,242,90,2.18563,"Hêtre","Forêts domaniales RF"
1335115,0.353663755596946,38.7459805785536,235,56.6999969482422,2.12358,"Pin sylvestre","Forêts domaniales RF"
1346712,0.283484668808199,154.969117665363,656,94.8000030517578,2.17547,"Sapin pectiné","Autres forêts publiques RF"
1321527,0.376943325670509,243.772481369628,298,90,0.767244,"Pin sylvestre","Forêts domaniales RF"
1310234,0.311406519171976,138.483882268866,236,20,1.529,"Pin sylvestre","Forêts domaniales RF"
1351822,0.297529543012005,379.079956515526,286,56.6999969482422,4.60599,"Châtaignier","Forêts privées et autres - Hors PSG"
1342786,0.271403389095943,292.72763075195,199,9.80000019073486,2.53885,"Châtaignier","Forêts privées et autres - Hors PSG"
1333886,0.209180377093142,284.475333351757,474,19.6000003814697,1.5503,"Pin sylvestre","Forêts domaniales RF"
1350260,0.27637152401552,333.472823604098,579,15.75,2.84685,"Sapin pectiné","Autres forêts publiques RF"
1312695,0.290935802531743,236.471867359508,493,70.3999938964844,2.82615,"Épicéa commun","Forêts privées et autres - Hors PSG"
1336297,0.261076768744019,190.853856483536,729,12.5999994277954,1.24573,"Pin sylvestre","Forêts domaniales RF"
1320826,0.307134155645771,413.30136382504,376,70,3.72424,"Hêtre","Forêts privées et autres - En PSG"
1312210,0.230052941412482,205.020142537486,607,62.9999961853027,2.52686,"Hêtre","Autres forêts publiques RF"
1305351,0.250010108113375,138.283761071008,582,104.400001525879,1.43552,"Épicéa commun","Autres forêts publiques RF"
1320151,0.365505352596732,399.65216930712,548,128,4.76457,"Sapin pectiné","Autres forêts publiques RF"
1324663,0.16667307157254,296.691400112719,246,56.6999969482422,2.72821,"Hêtre","Forêts domaniales RF"
1305520,0.272332330494431,230.11627423696,523,117.450004577637,2.60217,"Hêtre","Autres forêts publiques RF"
1336899,0.196958570778564,158.714252082587,498,49,4.1092,"Douglas","Forêts privées et autres - En PSG"
1303538,0.161119957035327,170.546731055131,917,46.4000015258789,2.9172,"Hêtre","Autres forêts publiques RF"
1308470,0.206667985674217,125.569354886006,741,49,4.30254,"Sapin pectiné","Autres forêts publiques RF"
1321987,0.167728672061435,262.334052270929,571,68,2.22286,"Épicéa commun","Autres forêts publiques RF"
1343525,0.410237170729243,332.240998884414,262,90,1.92263,"Épicéa commun","Forêts privées et autres - En PSG"
1350248,0.400396645565417,385.88540700381,588,87.0000076293945,7.17847,"Grand érable","Forêts privées et autres - Hors PSG"
1303361,0.197699798369656,154.103385692305,984,81.2000045776367,1.78996,"Épicéa commun","Forêts privées et autres - En PSG"
1322368,0.287672295774934,381.415136079459,693,49,2.88512,"Hêtre","Autres forêts publiques RF"
1314258,0.55613850996868,405.209755669842,355,63,2.91176,"Hêtre","Forêts privées et autres - En PSG"
1338234,0.299147740026615,312.311945677107,534,44.7999992370605,1.76556,"Hêtre","Forêts privées et autres - En PSG"
1324340,0.155046713436909,90.3906781043774,892,95.5500030517578,1.94257,"Douglas","Autres forêts publiques RF"
1336091,0.323186870482468,264.095466690222,864,40.6000022888184,3.15817,"Sapin pectiné","Forêts domaniales RF"
1314756,0.178662682453834,149.864926519376,394,57.1500015258789,3.82132,"Douglas","Autres forêts publiques RF"
1303003,0.386934339485684,131.98296707655,288,104.400001525879,1.75832,"Hêtre","Forêts privées et autres - En PSG"
1325498,0.211318518069116,321.859114369374,563,52.2000045776367,6.5,"Douglas","Autres forêts publiques RF"
1347868,0.185897826150842,294.868458934917,798,24,2.25293,"Sapin pectiné","Forêts domaniales RF"
1321552,0.490534197642203,130.971743616567,329,93.6000061035156,1.642,"Hêtre","Autres forêts publiques RF"
1350656,0.121617317124345,93.7149727516588,279,36,6.7864,"Robinier faux-acacia","Forêts privées et autres - Hors PSG"
1314570,0.239031361107818,101.056555864915,377,33.5999984741211,1.30964,"Chêne rouvre","Forêts privées et autres - Hors PSG"
1340170,0.553556253092668,109.088898106304,415,71.0500030517578,4.22749,"Hêtre","Autres forêts publiques RF"
1329705,0.404116623658643,267.935657448567,367,58,3.82463,"Chêne rouvre","Autres forêts publiques RF"
1327584,0.232013334483816,427.016594412513,291,49,2.71067,"Pin sylvestre","Autres forêts publiques RF"
1314922,0.391819131985947,311.480041277862,858,90,4.7299,"Épicéa commun","Autres forêts publiques RF"
1333889,0.210911180883431,349.408602424864,1003,28,2.31433,"Hêtre","Autres forêts publiques RF"
1334725,0.295447786031481,195.37271156721,806,40.6000022888184,3.28105,"Hêtre","Autres forêts publiques RF"
1345187,0.179105849692166,107.616803455491,900,42,2.97288,"Sapin pectiné","Autres forêts publiques RF"
1333878,0.122398409155808,42.0231404141394,522,26.1000022888184,2.71007,"Sapin pectiné","Forêts privées et autres - Hors PSG"
1340763,0.236939438874193,218.542416923614,601,42,2.25628,"Sapin pectiné","Autres forêts publiques RF"
1323721,0.426389978107468,529.371786096084,987,69.6000061035156,2.54634,"Hêtre","Autres forêts publiques RF"
1309306,0.137726543375358,171.151750296105,844,59.3999977111816,2.36532,"Hêtre","Autres forêts publiques RF"
1306829,0.452986205633515,538.915292438489,808,98,3.58726,"Hêtre","Forêts privées et autres - En PSG"
1316099,0.329760500992398,323.590807945749,770,56,5.57987,"Sapin pectiné","Autres forêts publiques RF"
1324582,0.316022700348245,50.2345318159228,737,55.5,2.00161,"Pin sylvestre","Forêts privées et autres - Hors PSG"
1335837,0.281810416394707,390.451665191688,946,61.25,4.72035,"Sapin pectiné","Autres forêts publiques RF"
1306297,0.275558382702423,421.046555373491,924,40.6000022888184,2.26091,"Hêtre","Autres forêts publiques RF"
1345384,0.18369711482154,87.219613587388,704,70,2.23784,"Hêtre","Autres forêts publiques RF"
1305258,0.309758390212178,208.426862841688,719,24.5,1.95411,"Épicéa commun","Autres forêts publiques RF"
1331218,0.430821037004985,129.05159232966,999,61.25,3.77227,"Mélèze d'Europe","Forêts privées et autres - Hors PSG"
1329440,0.298729210932456,226.883486490839,482,91.3499984741211,2.96293,"Sapin pectiné","Forêts domaniales RF"
1336076,0.241273443020221,327.631904224499,502,85.6000061035156,3.40021,"Châtaignier","Forêts privées et autres - Hors PSG"
1331520,0.461010218935379,222.365684265612,486,35.5999984741211,2.35255,"Chêne rouvre","Autres forêts publiques RF"
1330904,0.504102901834398,320.518034168158,857,58,4.18729,"Hêtre","Autres forêts publiques RF"
1332017,0.197534270323416,119.356788195925,539,36.75,1.5851,"Chêne rouvre","Forêts domaniales RF"
1308879,0.223598861820748,292.952549291942,925,72,6.03081,"Épicéa commun","Forêts privées et autres - Hors PSG"
1331565,0.288043216598261,153.818746794365,391,43.75,7.63328,"Robinier faux-acacia","Forêts privées et autres - Hors PSG"
1343426,0.434114311044987,438.006691278672,532,70,3.08175,"Hêtre","Autres forêts publiques RF"
