"idp","pro_psg","biom","xl","yl","gr"
1021926,"publis - communales",3.45305107628431,856200,2079600,"856200 2079600"
1001933,"privé - sans psg",39.399248734249,884200,2153600,"884200 2153600"
1018004,"publis - communales",188.791125360454,882200,2147600,"882200 2147600"
1014238,"publis - communales",142.812054704778,878200,2135600,"878200 2135600"
1000515,"privé - sans psg",29.830482541199,868200,2105600,"868200 2105600"
1018128,"publis - communales",129.656873535005,890200,2161600,"890200 2161600"
1007341,"privé - sans psg",113.572368251746,866200,2089600,"866200 2089600"
1019963,"privé - sans psg",151.45816430904,654200,2533600,"654200 2533600"
1005105,"privé - sans psg",121.316341873231,664200,2533600,"664200 2533600"
1002292,"privé - psg",520.16863948626,660200,2521600,"660200 2521600"
1021167,"privé - psg",212.577283738464,664200,2523600,"664200 2523600"
1025414,"publics - domaniales",36.2591366325896,646200,2469600,"646200 2469600"
1028127,"privé - sans psg",207.727385003818,656200,2489600,"656200 2489600"
1002771,"privé - sans psg",499.819534073378,676200,2539600,"676200 2539600"
1023821,"privé - sans psg",215.963393619294,674200,2533600,"674200 2533600"
1005249,"privé - sans psg",2.02115298496614,660200,2491600,"660200 2491600"
1005294,"privé - psg",152.765922035844,684200,2553600,"684200 2553600"
1008494,"privé - sans psg",25.0852874485749,672200,2517600,"672200 2517600"
1008018,"publics - domaniales",274.818739508447,658200,2475600,"658200 2475600"
1023525,"publics - domaniales",240.544762607845,656200,2469600,"656200 2469600"
1028555,"privé - sans psg",75.797527271356,672200,2507600,"672200 2507600"
1020637,"privé - sans psg",60.3014319859997,670200,2501600,"670200 2501600"
1009260,"privé - psg",609.383077822665,656200,2459600,"656200 2459600"
1002418,"publics - domaniales",113.058813080864,676200,2509600,"676200 2509600"
1024514,"privé - sans psg",431.514612955592,668200,2485600,"668200 2485600"
1030107,"privé - psg",126.191237056764,664200,2473600,"664200 2473600"
1010506,"privé - sans psg",193.833728533307,682200,2517600,"682200 2517600"
1018879,"publics - domaniales",469.983326331487,680200,2511600,"680200 2511600"
1008204,"publics - domaniales",215.943480022062,678200,2505600,"678200 2505600"
1004761,"privé - sans psg",100.59526125018,692200,2537600,"692200 2537600"
1006672,"privé - sans psg",53.6552302869963,680200,2501600,"680200 2501600"
1029887,"privé - sans psg",136.937996444929,666200,2459600,"666200 2459600"
1012828,"privé - psg",15.7509993759834,664200,2453600,"664200 2453600"
1004497,"privé - sans psg",235.399107853305,684200,2503600,"684200 2503600"
1014157,"privé - sans psg",237.27586837476,676200,2479600,"676200 2479600"
1025363,"privé - psg",189.214300402396,674200,2473600,"674200 2473600"
1000670,"privé - sans psg",50.9721006522079,684200,2493600,"684200 2493600"
1002107,"privé - psg",228.687004919784,708200,2555600,"708200 2555600"
1007962,"privé - psg",232.851493129243,706200,2549600,"706200 2549600"
1007936,"publics - domaniales",231.463019878117,702200,2537600,"702200 2537600"
1003839,"privé - sans psg",184.065010855902,694200,2513600,"694200 2513600"
1017661,"privé - sans psg",19.4936628275545,690200,2501600,"690200 2501600"
1008193,"privé - sans psg",152.557200556527,684200,2483600,"684200 2483600"
1019915,"privé - sans psg",209.454010866287,674200,2453600,"674200 2453600"
1017586,"privé - psg",218.492786964783,704200,2533600,"704200 2533600"
1007135,"privé - sans psg",259.894215086263,692200,2497600,"692200 2497600"
1007075,"publics - domaniales",197.572050897384,698200,2505600,"698200 2505600"
1014618,"privé - sans psg",119.868263567468,690200,2481600,"690200 2481600"
1015257,"privé - psg",49.7226742936439,686200,2469600,"686200 2469600"
1027856,"privé - sans psg",161.293470119212,678200,2445600,"678200 2445600"
1024181,"privé - sans psg",86.3621005492515,696200,2489600,"696200 2489600"
1028495,"privé - sans psg",304.403055764925,712200,2527600,"712200 2527600"
1018999,"privé - sans psg",36.025728670662,708200,2515600,"708200 2515600"
1026274,"privé - psg",191.159007547132,704200,2503600,"704200 2503600"
1018185,"privé - sans psg",325.771595883792,702200,2497600,"702200 2497600"
1011220,"privé - sans psg",325.090613910001,682200,2437600,"682200 2437600"
1020255,"privé - psg",301.41582338065,724200,2553600,"724200 2553600"
1016524,"publics - domaniales",278.902842046719,716200,2529600,"716200 2529600"
1001873,"privé - psg",166.605529743623,692200,2457600,"692200 2457600"
1023523,"privé - sans psg",229.368260991098,726200,2549600,"726200 2549600"
1006551,"privé - sans psg",150.680182481183,712200,2507600,"712200 2507600"
1014450,"privé - sans psg",274.355933615618,716200,2509600,"716200 2509600"
1024234,"privé - psg",208.516352888992,696200,2449600,"696200 2449600"
1001534,"publics - domaniales",252.637048338118,728200,2535600,"728200 2535600"
1013250,"privé - sans psg",273.284819922947,620200,2181600,"620200 2181600"
1002988,"privé - sans psg",298.960080797178,618200,2165600,"618200 2165600"
1012629,"publics - domaniales",106.545249378432,628200,2185600,"628200 2185600"
1007220,"publics - domaniales",177.145983374591,626200,2179600,"626200 2179600"
1021145,"privé - psg",251.626011282339,632200,2187600,"632200 2187600"
1015610,"publics - domaniales",706.46095960539,630200,2181600,"630200 2181600"
1022631,"publis - communales",188.045598742774,618200,2145600,"618200 2145600"
1001569,"publics - domaniales",158.706758557996,636200,2189600,"636200 2189600"
1004576,"privé - psg",283.0585135315,640200,2191600,"640200 2191600"
1007551,"publics - domaniales",379.614250421395,638200,2185600,"638200 2185600"
1003297,"privé - sans psg",262.699647146869,632200,2167600,"632200 2167600"
1012183,"privé - sans psg",271.54705336062,622200,2137600,"622200 2137600"
1008110,"privé - psg",220.82915411151,634200,2163600,"634200 2163600"
1026168,"privé - sans psg",368.129690953931,632200,2157600,"632200 2157600"
1010552,"privé - psg",23.2566250673509,626200,2139600,"626200 2139600"
1002143,"privé - sans psg",219.527630285298,654200,2173600,"654200 2173600"
1026670,"publics - domaniales",230.010734869212,652200,2167600,"652200 2167600"
1009747,"privé - sans psg",193.882458887421,644200,2143600,"644200 2143600"
1005241,"privé - sans psg",338.47316133026,664200,2183600,"664200 2183600"
1002181,"publics - domaniales",470.92707655319,666200,2179600,"666200 2179600"
1018876,"privé - sans psg",119.855273630444,660200,2161600,"660200 2161600"
1009701,"publics - domaniales",110.015866329403,658200,2145600,"658200 2145600"
1009449,"privé - psg",226.386096269194,656200,2139600,"656200 2139600"
1003205,"privé - psg",309.415827545692,668200,2165600,"668200 2165600"
1028189,"publics - domaniales",150.86978007779,660200,2141600,"660200 2141600"
1002502,"privé - psg",150.358214895872,678200,2185600,"678200 2185600"
1003137,"publics - domaniales",196.759846638395,672200,2167600,"672200 2167600"
1003060,"privé - sans psg",242.589301188115,664200,2143600,"664200 2143600"
1012897,"privé - sans psg",7.37601190880089,676200,2169600,"676200 2169600"
1012442,"privé - sans psg",136.85121573056,660200,2121600,"660200 2121600"
1002113,"privé - psg",316.657549876595,682200,2177600,"682200 2177600"
1016787,"privé - sans psg",307.004905441936,670200,2141600,"670200 2141600"
1021036,"privé - sans psg",22.6078037185727,666200,2129600,"666200 2129600"
1008658,"privé - sans psg",397.945413847349,664200,2123600,"664200 2123600"
1016058,"privé - psg",47.4894867420507,684200,2173600,"684200 2173600"
1003508,"privé - psg",234.59329671891,688200,2165600,"688200 2165600"
1016553,"privé - psg",377.727556620071,696200,2179600,"696200 2179600"
1027594,"privé - sans psg",288.721667442959,688200,2155600,"688200 2155600"
1026833,"privé - psg",291.015474458263,676200,2119600,"676200 2119600"
1004128,"privé - psg",198.320452064821,692200,2157600,"692200 2157600"
1023257,"privé - psg",87.6294381431426,690200,2131600,"690200 2131600"
1027033,"privé - psg",175.687486851033,704200,2163600,"704200 2163600"
1020678,"privé - sans psg",247.370986741344,696200,2139600,"696200 2139600"
1012059,"privé - sans psg",195.799007035131,690200,2121600,"690200 2121600"
1011029,"privé - sans psg",255.74133912027,692200,2117600,"692200 2117600"
1000429,"privé - sans psg",223.197113853516,694200,2113600,"694200 2113600"
1028457,"privé - psg",129.897730024384,706200,2139600,"706200 2139600"
1019047,"privé - sans psg",55.4660797264983,708200,2135600,"708200 2135600"
1014386,"privé - sans psg",329.368110104281,712200,2117600,"712200 2117600"
1012699,"publics - domaniales",74.4797677131243,714200,2113600,"714200 2113600"
1003964,"privé - sans psg",70.2669632610904,862200,1907600,"862200 1907600"
1021831,"privé - sans psg",115.201466527578,858200,1895600,"858200 1895600"
1025165,"privé - sans psg",66.5388300788223,856200,1889600,"856200 1889600"
1001043,"publis - communales",37.6679589887458,868200,1905600,"868200 1905600"
1027362,"privé - sans psg",32.1849862838268,864200,1893600,"864200 1893600"
1025476,"privé - sans psg",236.100839402506,882200,1927600,"882200 1927600"
1010951,"publics - domaniales",186.3910396727,876200,1909600,"876200 1909600"
1002473,"publis - communales",156.531763098495,874200,1903600,"874200 1903600"
1023199,"privé - sans psg",62.3043406452749,870200,1891600,"870200 1891600"
1024831,"privé - psg",112.664739056678,868200,1885600,"868200 1885600"
1005419,"publics - domaniales",195.73315265533,892200,1937600,"892200 1937600"
1024912,"privé - sans psg",148.034615747516,872200,1877600,"872200 1877600"
1024816,"publis - communales",80.6791221131368,902200,1947600,"902200 1947600"
1028281,"privé - sans psg",57.9121567038214,900200,1941600,"900200 1941600"
1022411,"publis - communales",57.1838568721495,898200,1935600,"898200 1935600"
1014083,"privé - psg",123.216353082389,894200,1923600,"894200 1923600"
1001767,"privé - sans psg",26.6664932061669,890200,1911600,"890200 1911600"
1015743,"publis - communales",14.877193726363,888200,1905600,"888200 1905600"
1001024,"privé - psg",78.3159060803709,886200,1899600,"886200 1899600"
1024824,"privé - psg",134.742083908611,880200,1881600,"880200 1881600"
1031208,"publis - communales",15.4580744105913,904200,1933600,"904200 1933600"
1019662,"privé - sans psg",15.2287128707649,902200,1927600,"902200 1927600"
1024186,"privé - sans psg",1.29364088178292,900200,1921600,"900200 1921600"
1029323,"privé - sans psg",206.443160247653,896200,1909600,"896200 1909600"
1020314,"privé - sans psg",134.095798607011,884200,1873600,"884200 1873600"
1009875,"privé - sans psg",40.007058815924,914200,1943600,"914200 1943600"
1010829,"privé - psg",34.3897357045104,912200,1937600,"912200 1937600"
1020356,"publics - domaniales",77.80802596092,906200,1919600,"906200 1919600"
1028011,"privé - sans psg",143.04833741935,900200,1901600,"900200 1901600"
1030569,"privé - sans psg",0.779983491946842,898200,1895600,"898200 1895600"
1008922,"privé - sans psg",91.2675848619171,896200,1889600,"896200 1889600"
1016368,"publis - communales",97.1775443728205,916200,1929600,"916200 1929600"
1002495,"privé - sans psg",93.0135457992217,912200,1917600,"912200 1917600"
1017539,"privé - sans psg",103.307503467735,924200,1933600,"924200 1933600"
1019290,"publis - communales",118.176786411845,922200,1927600,"922200 1927600"
1007085,"privé - sans psg",126.981566491393,920200,1921600,"920200 1921600"
1028103,"publis - communales",89.4012332268345,918200,1915600,"918200 1915600"
1030614,"privé - sans psg",96.0959516977822,912200,1897600,"912200 1897600"
1006976,"privé - sans psg",87.7251035488721,914200,1903600,"914200 1903600"
1021393,"privé - sans psg",5.41252718558047,928200,1925600,"928200 1925600"
1001382,"privé - sans psg",149.011174760092,926200,1919600,"926200 1919600"
1027643,"publics - domaniales",120.709438294987,924200,1913600,"924200 1913600"
1016714,"publics - domaniales",49.0683298207919,918200,1895600,"918200 1895600"
1024229,"publis - communales",41.1780460370759,916200,1889600,"916200 1889600"
1017334,"publics - domaniales",162.161376541099,912200,1877600,"912200 1877600"
1012306,"privé - sans psg",50.5525662384313,910200,1871600,"910200 1871600"
1017137,"privé - sans psg",95.5917624184188,932200,1937600,"932200 1937600"
1002598,"privé - sans psg",64.3597812880952,932200,1917600,"932200 1917600"
1004204,"privé - sans psg",104.479097924129,928200,1905600,"928200 1905600"
1003259,"privé - sans psg",4.23274992754347,926200,1899600,"926200 1899600"
1031238,"privé - sans psg",215.861482434138,924200,1893600,"924200 1893600"
1014554,"privé - sans psg",71.1195603877173,922200,1887600,"922200 1887600"
1017264,"publics - domaniales",166.017716233112,918200,1875600,"918200 1875600"
1013867,"privé - sans psg",142.651943946435,938200,1935600,"938200 1935600"
1000132,"publics - domaniales",23.9494942876853,952200,1957600,"952200 1957600"
1000057,"privé - sans psg",150.320105239677,928200,1885600,"928200 1885600"
1000523,"privé - sans psg",145.035061280892,924200,1873600,"924200 1873600"
1005224,"publics - domaniales",395.611787888782,948200,1945600,"948200 1945600"
1012114,"publis - communales",73.0016422185857,956200,1949600,"956200 1949600"
1006478,"privé - sans psg",77.3752074627388,954200,1943600,"954200 1943600"
1009355,"publics - domaniales",458.739431716486,946200,1919600,"946200 1919600"
1010564,"privé - sans psg",70.5249516494768,942200,1907600,"942200 1907600"
1021900,"privé - psg",68.7007712195078,940200,1901600,"940200 1901600"
1011858,"publics - domaniales",30.2667344660683,938200,1895600,"938200 1895600"
1007668,"privé - sans psg",132.795633546042,932200,1877600,"932200 1877600"
1008699,"publics - domaniales",117.719929642447,948200,1925600,"948200 1925600"
1001287,"publics - domaniales",228.413207811848,944200,1893600,"944200 1893600"
1004036,"privé - sans psg",118.145127463674,942200,1887600,"942200 1887600"
1030474,"privé - sans psg",100.538731324864,952200,1897600,"952200 1897600"
1028566,"privé - sans psg",1.79972428921035,950200,1891600,"950200 1891600"
1015169,"privé - sans psg",89.583171934248,948200,1885600,"948200 1885600"
1000351,"privé - sans psg",74.9677338983025,946200,1879600,"946200 1879600"
1021741,"privé - sans psg",185.964499079028,958200,1895600,"958200 1895600"
1020160,"privé - sans psg",113.985852752791,964200,1893600,"964200 1893600"
1009884,"privé - sans psg",121.402627333028,854200,1943600,"854200 1943600"
1000876,"privé - sans psg",11.5351722090422,852200,1937600,"852200 1937600"
1020361,"privé - sans psg",301.256393460505,868200,1965600,"868200 1965600"
1024188,"publis - communales",234.000930033846,866200,1959600,"866200 1959600"
1004346,"publis - communales",170.928678633965,864200,1953600,"864200 1953600"
1005965,"privé - sans psg",58.6666821258957,862200,1947600,"862200 1947600"
1000736,"privé - sans psg",71.117513337258,864200,1933600,"864200 1933600"
1017830,"privé - sans psg",81.4224720309987,888200,1985600,"888200 1985600"
1018986,"publis - communales",54.5363640406827,880200,1961600,"880200 1961600"
1007883,"publis - communales",117.805169496386,878200,1955600,"878200 1955600"
1027414,"publis - communales",54.948604354073,876200,1949600,"876200 1949600"
1017502,"privé - sans psg",39.7152824642324,874200,1943600,"874200 1943600"
1022586,"privé - sans psg",138.557760811063,870200,1931600,"870200 1931600"
1004472,"publics - domaniales",42.2602210617429,868200,1925600,"868200 1925600"
1019499,"privé - sans psg",68.7094809869303,894200,1983600,"894200 1983600"
1013402,"privé - sans psg",95.1724535918332,884200,1953600,"884200 1953600"
1022153,"privé - psg",148.128372025344,880200,1941600,"880200 1941600"
1029754,"privé - sans psg",5.42294934842123,878200,1935600,"878200 1935600"
1004461,"privé - sans psg",195.266596101864,876200,1929600,"876200 1929600"
1020633,"publis - communales",84.430212026291,886200,1959600,"886200 1959600"
1005807,"publis - communales",297.674250680759,872200,1917600,"872200 1917600"
1021957,"publis - communales",131.356370104275,910200,2011600,"910200 2011600"
1009249,"privé - sans psg",2.1345312052865,898200,1975600,"898200 1975600"
1009887,"publis - communales",372.602096876123,894200,1963600,"894200 1963600"
1025612,"publics - domaniales",15.2200765913796,890200,1951600,"890200 1951600"
1016369,"publis - communales",107.37102607206,886200,1939600,"886200 1939600"
1008728,"privé - sans psg",66.0605179898989,884200,1933600,"884200 1933600"
1025441,"privé - sans psg",64.6103261926462,880200,1921600,"880200 1921600"
1011864,"publics - domaniales",283.34890057054,904200,1973600,"904200 1973600"
1028811,"privé - sans psg",181.056712133427,900200,1961600,"900200 1961600"
1028219,"privé - sans psg",63.3000670523656,904200,1953600,"904200 1953600"
1003235,"publis - communales",151.231382759535,916200,1969600,"916200 1969600"
1006966,"privé - sans psg",263.618618234822,912200,1957600,"912200 1957600"
1026578,"privé - sans psg",80.2081775886708,928200,2005600,"928200 2005600"
1004592,"publis - communales",202.975989481516,934200,2003600,"934200 2003600"
1011982,"publis - communales",250.130196870626,932200,1997600,"932200 1997600"
1011049,"publis - communales",64.334988383743,930200,1991600,"930200 1991600"
1005475,"privé - sans psg",65.422082267341,926200,1979600,"926200 1979600"
1030123,"privé - sans psg",48.7995879991667,938200,2015600,"938200 2015600"
1009593,"publis - communales",249.877095940305,936200,2009600,"936200 2009600"
1018831,"publis - communales",194.750138500834,942200,2007600,"942200 2007600"
1022614,"publis - communales",14.768908843088,936200,1989600,"936200 1989600"
1024083,"privé - sans psg",52.619853454753,928200,1965600,"928200 1965600"
1021700,"privé - sans psg",206.805912992988,926200,1959600,"926200 1959600"
1000809,"publis - communales",300.051676546628,924200,1953600,"924200 1953600"
1009903,"publis - communales",158.127857625235,944200,1993600,"944200 1993600"
1007912,"privé - sans psg",13.9718271233522,936200,1969600,"936200 1969600"
1004710,"privé - sans psg",151.627706045924,932200,1957600,"932200 1957600"
1007622,"publics - domaniales",315.641245972061,930200,1951600,"930200 1951600"
1016494,"privé - sans psg",89.8660029378797,944200,1973600,"944200 1973600"
1005922,"privé - sans psg",150.005027484936,942200,1967600,"942200 1967600"
1024745,"privé - psg",37.1954964840182,936200,1949600,"936200 1949600"
1022802,"publis - communales",98.9665003480145,952200,1977600,"952200 1977600"
1005076,"privé - sans psg",43.4735559608838,946200,1959600,"946200 1959600"
1020615,"publis - communales",107.074014015315,950200,1971600,"950200 1971600"
1026029,"publis - communales",403.28105335617,956200,1909600,"956200 1909600"
1005155,"privé - sans psg",1.65607521788229,968200,1925600,"968200 1925600"
1010975,"privé - sans psg",129.903636177469,964200,1913600,"964200 1913600"
1018657,"privé - sans psg",234.018683448082,952200,1877600,"952200 1877600"
1005043,"publis - communales",363.006429926583,970200,1911600,"970200 1911600"
1007894,"publics - domaniales",201.279836467027,966200,1899600,"966200 1899600"
1004872,"privé - sans psg",114.125236267714,962200,1887600,"962200 1887600"
1013273,"publics - domaniales",132.720624622721,958200,1875600,"958200 1875600"
1005932,"publis - communales",148.318568470399,956200,1869600,"956200 1869600"
1023331,"privé - sans psg",62.9410095334427,968200,1905600,"968200 1905600"
1011341,"publics - domaniales",143.319666936482,960200,1881600,"960200 1881600"
1029960,"privé - sans psg",225.26879853633,968200,1885600,"968200 1885600"
1001420,"publis - communales",253.630825425577,966200,1879600,"966200 1879600"
1006245,"privé - psg",133.916483060255,964200,1873600,"964200 1873600"
1003156,"privé - sans psg",401.594785154097,960200,1861600,"960200 1861600"
1007279,"publis - communales",64.0721195190761,976200,1889600,"976200 1889600"
1029600,"publics - domaniales",105.241483668776,974200,1883600,"974200 1883600"
1030691,"privé - psg",74.3745129069176,968200,1865600,"968200 1865600"
1014965,"publis - communales",50.4920069864832,992200,1917600,"992200 1917600"
1017343,"privé - sans psg",91.6074345703107,984200,1893600,"984200 1893600"
1009617,"privé - sans psg",104.261065907569,980200,1881600,"980200 1881600"
1027370,"publis - communales",325.859129560682,996200,1909600,"996200 1909600"
1014338,"publis - communales",31.8502814573258,992200,1897600,"992200 1897600"
1022084,"privé - psg",100.474491836398,988200,1885600,"988200 1885600"
1003447,"privé - sans psg",86.5648044142279,990200,1871600,"990200 1871600"
1003647,"publis - communales",316.254431442762,1004200,1893600,"1004200 1893600"
1001575,"publis - communales",6.22839664380538,998200,1875600,"998200 1875600"
1024923,"publis - communales",150.454900840011,1006200,1899600,"1006200 1899600"
1015947,"publis - communales",182.455746050778,1012200,1897600,"1012200 1897600"
1021103,"publis - communales",403.904033623358,1016200,1909600,"1016200 1909600"
1018913,"privé - sans psg",91.8967667877078,1026200,1919600,"1026200 1919600"
1028306,"publis - communales",213.608353298575,1022200,1907600,"1022200 1907600"
1012620,"privé - sans psg",44.1993293014868,1020200,1901600,"1020200 1901600"
1027198,"privé - sans psg",45.3959255623992,1016200,1889600,"1016200 1889600"
1002658,"privé - sans psg",72.6412840131534,1012200,1877600,"1012200 1877600"
1015573,"publis - communales",353.129006442972,1024200,1913600,"1024200 1913600"
1012190,"privé - sans psg",0.907247365705223,732200,1977600,"732200 1977600"
1003047,"publis - communales",96.6198397554213,728200,1965600,"728200 1965600"
1027155,"privé - sans psg",22.1765900913496,726200,1959600,"726200 1959600"
1008235,"privé - sans psg",81.2791491303643,738200,1985600,"738200 1985600"
1010358,"privé - sans psg",22.6475636840736,740200,1981600,"740200 1981600"
1025956,"privé - sans psg",32.970651838193,738200,1975600,"738200 1975600"
1003481,"privé - psg",272.092938613475,736200,1969600,"736200 1969600"
1010431,"publis - communales",119.775308433268,734200,1963600,"734200 1963600"
1017842,"privé - sans psg",14.1475489598447,732200,1957600,"732200 1957600"
1019314,"privé - sans psg",387.779012229046,730200,1951600,"730200 1951600"
1000929,"publis - communales",147.765379802886,746200,1989600,"746200 1989600"
1027714,"privé - sans psg",54.3099615658371,750200,1991600,"750200 1991600"
1010547,"publics - domaniales",272.573305891797,748200,1985600,"748200 1985600"
1029150,"privé - sans psg",333.067217729687,744200,1973600,"744200 1973600"
1002979,"privé - sans psg",458.158263620411,740200,1961600,"740200 1961600"
1009381,"privé - sans psg",195.830077167238,760200,2011600,"760200 2011600"
1010558,"privé - sans psg",8.24395001847365,752200,1987600,"752200 1987600"
1025918,"publis - communales",293.206790812229,748200,1975600,"748200 1975600"
1006517,"privé - sans psg",306.609051133838,768200,2025600,"768200 2025600"
1029646,"privé - psg",176.363384914423,764200,2013600,"764200 2013600"
1008776,"privé - psg",155.858681976593,760200,2001600,"760200 2001600"
1020421,"privé - sans psg",894.841419350307,758200,1995600,"758200 1995600"
1019437,"privé - sans psg",229.023783755689,756200,1989600,"756200 1989600"
1010948,"privé - sans psg",209.774957957963,754200,1983600,"754200 1983600"
1005480,"privé - sans psg",114.167489891816,752200,1977600,"752200 1977600"
1000908,"privé - sans psg",43.5627988171826,748200,1965600,"748200 1965600"
1007252,"privé - sans psg",87.1123055081386,744200,1953600,"744200 1953600"
1000891,"privé - sans psg",297.71806582171,742200,1947600,"742200 1947600"
1004305,"privé - sans psg",74.1078008375656,740200,1941600,"740200 1941600"
1016272,"privé - sans psg",214.725364672513,738200,1935600,"738200 1935600"
1019934,"privé - sans psg",221.967223606152,772200,2027600,"772200 2027600"
1009511,"privé - sans psg",195.47298518832,770200,2021600,"770200 2021600"
1007191,"privé - sans psg",268.519743085273,768200,2015600,"768200 2015600"
1027564,"privé - sans psg",150.799956908832,766200,2009600,"766200 2009600"
1014337,"privé - sans psg",82.4460600437174,762200,1997600,"762200 1997600"
1014834,"privé - sans psg",809.421814337176,756200,1979600,"756200 1979600"
1031009,"privé - sans psg",262.022275808685,776200,2029600,"776200 2029600"
1026058,"privé - psg",309.843800886283,772200,2017600,"772200 2017600"
1021848,"privé - sans psg",328.980155452169,770200,2011600,"770200 2011600"
1018636,"privé - sans psg",282.538255880846,764200,1993600,"764200 1993600"
1002423,"privé - sans psg",131.225280983871,760200,1981600,"760200 1981600"
1017576,"privé - sans psg",9.02720871640695,758200,1975600,"758200 1975600"
1028872,"privé - sans psg",155.051129748186,752200,1957600,"752200 1957600"
1006656,"privé - sans psg",499.019829848959,750200,1951600,"750200 1951600"
1022154,"privé - sans psg",144.31388077689,748200,1945600,"748200 1945600"
1005110,"privé - sans psg",15.6406815618128,744200,1933600,"744200 1933600"
1017664,"publis - communales",136.348616098503,742200,1927600,"742200 1927600"
1031243,"privé - sans psg",390.341352265825,778200,2025600,"778200 2025600"
1026609,"privé - sans psg",46.6015720979978,776200,2019600,"776200 2019600"
1016426,"privé - sans psg",166.223957233694,774200,2013600,"774200 2013600"
1005234,"privé - sans psg",15.3500405058124,772200,2007600,"772200 2007600"
1018619,"privé - sans psg",314.655922604567,770200,2001600,"770200 2001600"
1016232,"privé - sans psg",159.683979530764,776200,2009600,"776200 2009600"
1010839,"privé - sans psg",314.016301388994,772200,1997600,"772200 1997600"
1003290,"privé - sans psg",417.23223412283,768200,1985600,"768200 1985600"
1026287,"privé - sans psg",120.584982770653,766200,1979600,"766200 1979600"
1024101,"privé - sans psg",94.283738673686,762200,1967600,"762200 1967600"
1014556,"privé - sans psg",330.217251981955,760200,1961600,"760200 1961600"
1023538,"privé - sans psg",118.219824790065,758200,1955600,"758200 1955600"
1026642,"privé - sans psg",133.150419035991,754200,1943600,"754200 1943600"
1026329,"privé - sans psg",23.7743873092487,748200,1925600,"748200 1925600"
1023024,"privé - sans psg",148.855153418102,788200,2035600,"788200 2035600"
1017536,"privé - sans psg",184.303037593869,782200,2017600,"782200 2017600"
1012244,"privé - sans psg",134.877404004136,778200,2005600,"778200 2005600"
1007034,"privé - sans psg",168.433322073741,786200,2019600,"786200 2019600"
1012608,"privé - sans psg",25.1664168564933,778200,1995600,"778200 1995600"
1000469,"privé - sans psg",178.408657305258,776200,1989600,"776200 1989600"
1027158,"privé - sans psg",170.029272099582,772200,1977600,"772200 1977600"
1001109,"privé - sans psg",114.661783595986,768200,1965600,"768200 1965600"
1003085,"privé - sans psg",2.96617690485185,756200,1929600,"756200 1929600"
1019167,"privé - sans psg",411.530603878633,784200,2003600,"784200 2003600"
1002089,"publis - communales",484.760705182876,782200,1997600,"782200 1997600"
1030769,"privé - sans psg",327.309239358228,778200,1985600,"778200 1985600"
1020775,"privé - sans psg",221.363408435047,788200,2005600,"788200 2005600"
1027852,"privé - sans psg",345.421111867482,784200,1993600,"784200 1993600"
1019385,"privé - sans psg",22.0414321671095,780200,1981600,"780200 1981600"
1009568,"privé - sans psg",9.5132126742028,776200,1969600,"776200 1969600"
1011182,"privé - sans psg",128.788944307551,774200,1963600,"774200 1963600"
1014767,"privé - sans psg",184.416720755454,768200,1945600,"768200 1945600"
1019936,"privé - sans psg",242.646468843597,766200,1939600,"766200 1939600"
1030712,"privé - sans psg",37.8349957806269,764200,1933600,"764200 1933600"
1023567,"privé - sans psg",124.47867715462,794200,2013600,"794200 2013600"
1026845,"privé - sans psg",64.0502751755823,790200,1991600,"790200 1991600"
1022580,"privé - sans psg",156.646284089752,788200,1985600,"788200 1985600"
1015897,"privé - sans psg",212.838686388756,782200,1967600,"782200 1967600"
1014525,"privé - sans psg",27.2199604762595,776200,1949600,"776200 1949600"
1013072,"privé - sans psg",80.3863662947773,774200,1943600,"774200 1943600"
1011242,"privé - sans psg",45.4724186914002,772200,1937600,"772200 1937600"
1014122,"privé - sans psg",45.8497142985829,796200,1999600,"796200 1999600"
1020605,"privé - sans psg",221.401916640203,796200,1989600,"796200 1989600"
1029407,"privé - sans psg",45.3246316436079,786200,1959600,"786200 1959600"
1007382,"privé - sans psg",112.479256300196,784200,1953600,"784200 1953600"
1011171,"privé - sans psg",31.7475661969794,782200,1947600,"782200 1947600"
1006449,"privé - sans psg",137.96163131694,778200,1935600,"778200 1935600"
1020218,"privé - sans psg",62.7536409000351,776200,1929600,"776200 1929600"
1016670,"privé - sans psg",166.66761288155,738200,2545600,"738200 2545600"
1017774,"privé - psg",68.4572656808723,746200,2549600,"746200 2549600"
1007876,"publis - communales",121.929310284473,752200,2547600,"752200 2547600"
1007138,"privé - sans psg",556.166816198715,748200,2525600,"748200 2525600"
1006605,"privé - psg",87.9167660760708,760200,2551600,"760200 2551600"
1013409,"publics - domaniales",418.539898175154,750200,2521600,"750200 2521600"
1027087,"publics - domaniales",365.020216723253,764200,2553600,"764200 2553600"
1001979,"publics - domaniales",204.228358828632,762200,2547600,"762200 2547600"
1013993,"privé - sans psg",310.568429072226,756200,2529600,"756200 2529600"
1004782,"privé - sans psg",258.127568522497,754200,2523600,"754200 2523600"
1001606,"publis - communales",139.157777428085,774200,2573600,"774200 2573600"
1012680,"publics - domaniales",175.714021511417,770200,2561600,"770200 2561600"
1008908,"publis - communales",238.870772742995,764200,2543600,"764200 2543600"
1028563,"publis - communales",98.9358253463732,758200,2525600,"758200 2525600"
1027525,"privé - psg",137.899004205665,772200,2557600,"772200 2557600"
1013916,"privé - psg",598.309163503666,768200,2545600,"768200 2545600"
