"idp","pro_psg","ser_86","biom"
1030680,"privé - sans psg","B51",347.706500592464
1005845,"privé - sans psg","B43",167.845930608091
1025629,"privé - psg","B51",278.874938865791
1031370,"privé - sans psg","B51",431.620443896568
1003008,"privé - sans psg","B51",395.908103526795
1025897,"privé - sans psg","B51",246.190953764898
1006848,"publis - communales","B51",156.761581384311
1028908,"publis - communales","B51",577.63361697881
1025588,"privé - psg","B51",278.791298488884
1000786,"publis - communales","C20",425.154248738468
1002915,"privé - sans psg","B51",202.447402827667
1027046,"publis - communales","B51",26.9069821212702
1026432,"privé - sans psg","B51",298.44987174869
1002690,"privé - sans psg","C20",295.980300086506
1025550,"privé - sans psg","C20",138.83018443521
1007914,"privé - psg","B51",281.456225538369
1011149,"privé - sans psg","C20",5.98007370420649
1011386,"publis - communales","B51",115.032776542653
1030277,"publis - communales","B51",155.611602867532
1017360,"privé - psg","B51",194.512945964928
1014725,"privé - sans psg","B51",120.253755840084
1013688,"privé - sans psg","C20",189.568660304083
1011139,"publis - communales","C20",246.119160409552
1017414,"publis - communales","C20",52.0414911279207
1015911,"publis - communales","C20",161.612611213067
1016331,"publis - communales","C20",12.1876907353989
1016223,"publics - domaniales","C20",213.38689945127
1013769,"publics - domaniales","C20",252.285873750921
1022082,"privé - sans psg","C20",279.421272596395
1020108,"publis - communales","C20",150.853619325366
1015156,"publics - domaniales","C20",106.504508613765
1007971,"privé - psg","F30",110.777996338795
1022339,"privé - sans psg","G80",15.1695985365058
1025798,"privé - sans psg","F30",175.766958373068
1028970,"privé - psg","F30",292.807417862003
1020860,"privé - sans psg","F30",101.504134273818
1017865,"publics - domaniales","G80",176.416625403811
1016302,"privé - sans psg","F30",193.6910009666
1021035,"privé - psg","F30",342.460730135833
1010000,"publics - domaniales","I12",366.566064251117
1026154,"publics - domaniales","I12",326.770071234674
1013197,"publis - communales","I12",366.400269856978
1016070,"publis - communales","G80",162.838307079701
1025078,"privé - sans psg","J22",215.76531893631
1029032,"privé - sans psg","J22",35.4959774155103
1004863,"privé - sans psg","J22",235.257493736187
1006403,"privé - sans psg","F30",42.0809212031078
1026917,"publis - communales","I12",50.2424417902301
1029758,"publis - communales","I12",63.432889878499
1017963,"publics - domaniales","I12",155.289893789225
1007175,"publis - communales","I12",244.383223399735
1026853,"privé - sans psg","I12",83.1910081924708
1020888,"privé - psg","G80",296.830777167727
1005679,"privé - sans psg","J22",50.8553738728885
1010208,"privé - sans psg","I12",110.610985951626
1017709,"privé - sans psg","I12",16.1005320001554
1012312,"privé - sans psg","I12",60.5726156104777
1020978,"privé - sans psg","J22",10.7855465729744
1027319,"privé - sans psg","I12",17.1444422439014
1008979,"privé - sans psg","I12",199.857494142095
1015597,"privé - psg","I12",570.174459597788
1010729,"privé - psg","I12",451.469485951085
1007558,"publis - communales","J22",82.5500271698172
1021644,"privé - sans psg","J22",151.587195601071
1028339,"privé - sans psg","J22",239.209395290304
1023933,"publics - domaniales","I13",270.719994778417
1025354,"privé - sans psg","I13",151.180041897718
1022601,"publis - communales","I13",45.3645710803319
1016687,"privé - sans psg","I12",245.849521711301
1008949,"privé - psg","I12",379.427755096508
1025485,"privé - sans psg","I13",72.1710173533023
1001749,"privé - sans psg","J22",62.444332157902
1008919,"privé - sans psg","I13",184.426874623488
1020558,"publics - domaniales","I13",41.8150133815157
1002083,"privé - sans psg","J22",5.63547490941589
1020325,"privé - sans psg","J22",116.975977751193
1005499,"privé - sans psg","J22",3.30366383252096
1011215,"privé - sans psg","J22",21.3029166598183
1016697,"privé - sans psg","J22",67.3175513445606
1017384,"privé - sans psg","J22",5.7221636089716
1023048,"publics - domaniales","J22",22.8079071875877
1015243,"privé - sans psg","J22",123.761354038659
1018515,"privé - sans psg","J22",15.2058563635622
1005799,"privé - sans psg","J22",214.293030824468
1024081,"privé - sans psg","J22",59.428854902639
1002546,"privé - sans psg","J22",37.5180256510197
1024735,"privé - sans psg","J22",5.381889268312
1000556,"privé - sans psg","J22",15.7990664526782
1015195,"privé - sans psg","J22",93.0217345657001
1028052,"privé - sans psg","F40",12.1332520910605
1018730,"privé - sans psg","F40",63.0629699991498
1026031,"privé - sans psg","F40",385.890581046777
1026370,"privé - sans psg","F40",248.789754787037
1029220,"privé - sans psg","F40",121.835150699384
1015448,"privé - sans psg","G50",163.580756123834
1002037,"privé - sans psg","G50",136.230831131204
1018256,"privé - sans psg","G50",114.824590665109
1025430,"privé - sans psg","G50",201.494913925773
1002739,"privé - sans psg","G50",117.764851271145
1006207,"privé - sans psg","G50",168.674058614859
1024616,"privé - sans psg","G50",409.200071699692
1011888,"privé - sans psg","G50",81.3611024745607
1002547,"publis - communales","G50",18.1142876166604
1022967,"privé - sans psg","G50",203.854377481412
1009330,"privé - sans psg","G50",220.550224757725
1019721,"privé - sans psg","G50",260.819201113814
1000737,"privé - sans psg","G50",202.981330922197
1011899,"privé - sans psg","G50",276.920703077201
1016615,"privé - psg","G50",386.557220584084
1023044,"privé - psg","G50",98.1751404520729
1027759,"privé - sans psg","G50",311.677164995044
1024810,"privé - sans psg","G50",145.048937420881
1017783,"privé - sans psg","G50",335.182242410076
1009298,"privé - sans psg","G50",253.710764270176
1007824,"privé - sans psg","G50",275.052590009188
1020947,"privé - sans psg","G50",171.623676535665
1001785,"privé - sans psg","G60",320.634619199772
1022142,"privé - sans psg","G50",348.53084462313
1027661,"privé - sans psg","G50",209.442275118151
1012730,"privé - sans psg","G50",185.44119928658
1018055,"privé - sans psg","G50",124.789771266866
1022303,"privé - sans psg","G60",35.7441170027384
1008537,"privé - sans psg","G50",136.343036295849
1025141,"privé - sans psg","G60",414.996608838487
1015674,"privé - sans psg","G80",171.044779611643
1030463,"publis - communales","G80",196.466839723158
1006524,"privé - sans psg","G50",186.75121360088
1023963,"privé - sans psg","G50",395.828723084294
1025840,"privé - sans psg","G80",495.755551312035
1015424,"privé - sans psg","G80",583.086359792238
1005013,"privé - sans psg","G50",475.946444616705
1017148,"privé - sans psg","G50",173.55510418447
1019537,"privé - sans psg","G50",124.677465048052
1001354,"privé - sans psg","G50",181.624186784019
1028814,"privé - sans psg","G80",699.143340530476
1010818,"publics - domaniales","G30",213.866364456942
1001727,"privé - sans psg","G50",217.054492366518
1013674,"privé - sans psg","G50",324.186340435145
1010307,"privé - sans psg","G50",9.82431455945871
1027061,"privé - sans psg","G50",110.803113080754
1003882,"privé - sans psg","G50",123.888615133807
1001972,"privé - sans psg","G80",230.764682444803
1003605,"privé - sans psg","G60",76.2246884992653
1022227,"privé - sans psg","G80",12.2444760642124
1001399,"privé - sans psg","G60",198.816885965355
1018335,"privé - psg","G60",165.643987476646
1018776,"privé - sans psg","G60",63.0695510339238
1013076,"privé - sans psg","G60",57.4803291972253
1017081,"privé - sans psg","G60",159.829125603639
1022623,"privé - sans psg","G80",104.076539312019
1029043,"publics - domaniales","G60",148.453392330606
1015322,"privé - sans psg","G80",191.588829957574
1019424,"privé - sans psg","G60",22.3872283788142
1014561,"publis - communales","G60",29.1972117946995
1000111,"privé - sans psg","G60",253.419728213983
1018506,"privé - sans psg","G80",242.021881485631
1004693,"publics - domaniales","G80",139.695209636254
1002954,"privé - sans psg","G60",12.6503359234269
1013066,"privé - sans psg","G60",190.15263490469
1020557,"privé - sans psg","G60",19.2496390133912
1004762,"publics - domaniales","G80",394.826402006515
1017375,"privé - psg","G60",136.222192238246
1003041,"privé - sans psg","G60",116.50108789317
1006576,"privé - sans psg","G60",50.2117855328047
1014037,"privé - sans psg","G60",304.424295191876
1029564,"privé - sans psg","G60",28.0565452366688
1006728,"privé - sans psg","G60",11.313023471742
1030600,"privé - sans psg","J23",61.5935329734401
1002748,"publis - communales","J23",11.7091974729681
1030339,"privé - psg","J22",99.6705694707252
1005181,"privé - sans psg","J23",17.1087407884601
1004042,"privé - psg","J23",59.6557923468571
1030949,"privé - sans psg","J22",2.12821958102995
1005566,"privé - sans psg","J22",102.064436972111
1026161,"privé - sans psg","J22",168.160872969901
1029368,"publis - communales","J23",98.5409392731233
1011644,"privé - sans psg","J23",368.050147765451
1006174,"privé - psg","J23",83.0848532322232
1005312,"publis - communales","J23",1.37507539748881
1011521,"privé - sans psg","J23",49.1788433660108
1014130,"privé - psg","J23",76.3603105173522
1008730,"publis - communales","J23",101.906751074889
1014163,"publis - communales","J23",24.8879742784586
1026420,"publis - communales","J23",79.6739072032573
1004037,"privé - sans psg","J23",58.383982002046
1023084,"publis - communales","J23",97.4173345887213
1010508,"privé - sans psg","J23",50.920067028416
1000097,"publis - communales","J23",21.1663883675814
1011901,"privé - psg","J23",117.165741872055
1001820,"privé - sans psg","J23",116.56931854651
1012675,"privé - sans psg","J23",58.3243548448206
1009635,"privé - sans psg","J23",100.942406091937
1024231,"publis - communales","J23",101.013236460477
1014342,"publis - communales","J23",42.1145912233782
1011658,"privé - sans psg","J23",40.692297122549
1006880,"privé - sans psg","J23",7.6002731977349
1010447,"privé - sans psg","J23",42.5619486241876
1010461,"privé - sans psg","J23",45.9104119987187
1013388,"privé - sans psg","J23",219.392596177825
1018623,"publis - communales","J23",5.2722713092882
1021372,"privé - psg","A13",569.442316412917
1030259,"privé - sans psg","B31",8.63827758042137
1005670,"privé - sans psg","A13",154.602458320331
1018741,"privé - sans psg","A13",225.794359058423
1024557,"privé - sans psg","A13",70.3160518020321
1020599,"privé - psg","A13",210.156763161919
1025269,"privé - sans psg","B31",183.645362517406
1022987,"privé - sans psg","A13",187.421281345846
1011772,"privé - psg","B31",33.1849232320814
1014275,"privé - sans psg","B31",149.856430489925
1004337,"privé - sans psg","B31",91.9262670361682
1009557,"privé - sans psg","B31",316.115239675297
1013108,"privé - sans psg","B31",280.768066694355
1017606,"privé - psg","B31",300.155262271504
1006840,"privé - sans psg","B31",332.715630309065
1025953,"privé - psg","B31",342.836016524495
1010509,"privé - psg","B31",219.201716828935
1013861,"privé - sans psg","B31",84.7107871220182
1014137,"privé - sans psg","G13",340.735327262772
1024860,"privé - sans psg","G13",197.554412458442
1015006,"privé - sans psg","G13",241.025369096652
1027392,"privé - sans psg","G30",39.4211372041338
1026428,"privé - sans psg","G13",198.53214357775
1029236,"privé - sans psg","G13",148.648163210476
1008464,"privé - sans psg","G13",104.095042413326
1013715,"privé - sans psg","G13",43.2900485476684
1020038,"privé - sans psg","G30",162.459804779238
1014081,"privé - sans psg","G50",215.479101787969
1022022,"privé - sans psg","G50",141.995454463995
1020135,"privé - sans psg","G13",235.292517004691
1005680,"privé - sans psg","G13",301.271085840741
1000678,"privé - sans psg","G13",389.433126582493
1029787,"privé - sans psg","G50",181.319090132884
1025579,"privé - sans psg","G50",57.113677492545
1015235,"privé - sans psg","G50",388.308294896624
1027363,"privé - sans psg","G30",554.195653443732
1029095,"privé - sans psg","G50",148.408490078656
1009191,"privé - sans psg","G30",329.111799431721
1024025,"privé - psg","G50",162.325415011493
1026918,"privé - sans psg","G50",54.3670423783547
1026433,"privé - sans psg","G21",117.809569033032
1027460,"privé - sans psg","G21",96.4767261451147
1005538,"publis - communales","G30",296.977350184477
1010011,"privé - sans psg","G30",207.393747019045
1024817,"privé - sans psg","G30",93.2519791327799
1031317,"privé - sans psg","G50",311.666604329353
1008039,"privé - sans psg","G30",369.500624407041
1005585,"privé - sans psg","G30",255.509580936979
1022750,"privé - sans psg","G50",239.965784691385
1000854,"publis - communales","G21",322.08077579666
1013592,"privé - sans psg","G30",218.670649217469
1000115,"privé - sans psg","G50",174.442182756868
1026243,"privé - sans psg","G30",34.7828006170955
1003292,"privé - sans psg","G30",610.625163573594
1024574,"privé - sans psg","G50",100.819029479383
1029547,"publis - communales","G30",227.60874826648
1028558,"publics - domaniales","G30",110.52544983212
1030824,"publis - communales","G30",288.676938382204
1011990,"privé - psg","G30",286.138463519437
1001503,"privé - sans psg","G30",121.963620632886
1013844,"privé - sans psg","G30",344.051500976205
1019014,"privé - sans psg","G30",126.731414553316
1003858,"privé - sans psg","G30",159.01078484903
1006597,"privé - sans psg","G22",320.267634613626
1027055,"privé - sans psg","G22",155.946495523198
1015739,"privé - sans psg","G30",9.88040555338606
1000356,"privé - sans psg","G90",276.082588867574
1012101,"privé - sans psg","G22",166.268347211195
1017877,"privé - sans psg","G22",405.826045307233
